CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Cluster,Cluster_numeric
13038.0,79,3,908.46,2,3,2,232,0,0
13040.0,8,2,676.99,1,3,2,132,0,0
13043.0,253,2,471.57,3,3,2,332,1,1
13044.0,290,1,560.47,3,3,2,332,1,1
13045.0,98,1,305.28000000000003,3,3,3,333,0,0
13046.0,30,2,629.31,2,3,2,232,0,0
13047.0,31,18,3079.1,2,1,1,211,0,0
13048.0,13,5,1789.41,1,2,1,121,0,0
13049.0,63,2,656.6800000000001,2,3,2,232,0,0
13050.0,8,28,5684.61,1,1,1,111,3,3
13052.0,211,1,348.15000000000003,3,3,3,333,1,1
13055.0,63,4,1201.96,2,2,1,221,0,0
13058.0,24,3,271.40000000000003,2,3,3,233,0,0
13059.0,249,1,183.4,3,3,3,333,1,1
13060.0,253,1,307.53,3,3,3,333,1,1
13061.0,71,1,248.61,2,3,3,233,0,0
13062.0,190,1,346.98,3,3,3,333,1,1
13064.0,12,4,1105.59,1,2,2,122,0,0
13065.0,372,1,205.86,3,3,3,333,1,1
13066.0,23,3,430.9,1,3,2,132,0,0
13067.0,81,1,115.46000000000001,2,3,3,233,0,0
13068.0,9,2,344.0,1,3,3,133,0,0
13069.0,0,27,3713.14,1,1,1,111,3,3
13070.0,191,1,228.8,3,3,3,333,1,1
13072.0,266,1,177.15,3,3,3,333,1,1
13075.0,129,1,919.61,3,3,2,332,0,0
13077.0,0,4,728.02,1,2,2,122,0,0
13078.0,0,43,12432.28,1,1,1,111,3,3
13079.0,3,5,220.10000000000002,1,2,3,123,0,0
13080.0,178,1,58.08,3,3,3,333,1,1
13081.0,0,21,27964.48,1,1,1,111,3,3
13082.0,125,10,3595.48,3,1,1,311,0,0
13083.0,3,2,303.75,1,3,3,133,0,0
13085.0,157,3,272.38,3,3,3,333,1,1
13089.0,2,118,57322.13,1,1,1,111,3,3
13090.0,8,18,8689.39,1,1,1,111,0,0
13091.0,20,2,319.82,1,3,3,133,0,0
13092.0,70,6,459.83,2,1,2,212,0,0
13093.0,266,13,7741.47,3,1,1,311,1,1
13094.0,20,16,1708.8600000000001,1,1,1,111,0,0
13095.0,70,1,74.39999999999999,2,3,3,233,0,0
13097.0,32,14,5886.12,2,1,1,211,0,0
13098.0,0,41,28658.88,1,1,1,111,3,3
13099.0,98,1,207.35999999999999,3,3,3,333,0,0
13101.0,233,1,101.19,3,3,3,333,1,1
13102.0,0,27,6336.29,1,1,1,111,3,3
13103.0,39,1,243.94,2,3,3,233,0,0
13104.0,2,6,1098.48,1,1,2,112,0,0
13106.0,128,2,59.5,3,3,3,333,0,0
13107.0,43,5,1524.07,2,2,1,221,0,0
13108.0,372,1,350.06,3,3,3,333,1,1
13109.0,2,5,766.84,1,2,2,122,0,0
13110.0,30,8,1452.8700000000001,2,1,1,211,0,0
13113.0,0,40,10510.0,1,1,1,111,3,3
13115.0,8,14,2205.63,1,1,1,111,0,0
13116.0,116,2,485.19,3,3,2,332,0,0
13117.0,21,8,984.91,1,1,2,112,0,0
13118.0,19,7,1125.0,1,1,2,112,0,0
13120.0,238,1,30.599999999999998,3,3,3,333,1,1
13121.0,268,2,254.73,3,3,3,333,1,1
13122.0,93,2,922.39,3,3,2,332,0,0
13124.0,89,3,3756.33,2,3,1,231,0,0
13126.0,4,10,2056.29,1,1,1,111,0,0
13127.0,77,1,259.17,2,3,3,233,0,0
13130.0,93,1,64.0,3,3,3,333,0,0
13131.0,22,4,1039.3,1,2,2,122,0,0
13132.0,261,1,77.3,3,3,3,333,1,1
13133.0,273,2,109.8,3,3,3,333,1,1
13134.0,72,7,1740.63,2,1,1,211,0,0
13135.0,196,1,3096.0,3,3,1,331,1,1
13136.0,49,11,2545.38,2,1,1,211,0,0
13137.0,10,9,3557.96,1,1,1,111,0,0
13138.0,21,6,962.39,1,1,2,112,0,0
13139.0,15,8,5055.79,1,1,1,111,0,0
13140.0,107,3,422.47,3,3,2,332,0,0
13141.0,84,6,2385.8,2,1,1,211,0,0
13142.0,18,1,307.09,1,3,3,133,0,0
13144.0,332,1,110.95,3,3,3,333,1,1
13145.0,39,5,614.77,2,2,2,222,0,0
13146.0,25,1,228.91,2,3,3,233,0,0
13147.0,9,4,712.8000000000001,1,2,2,122,0,0
13148.0,28,17,3324.62,2,1,1,211,0,0
13149.0,13,4,1676.06,1,2,1,121,0,0
13151.0,202,2,1250.3700000000001,3,3,1,331,1,1
13153.0,5,1,486.22,1,3,2,132,0,0
13154.0,143,1,-611.86,3,3,3,333,1,1
13155.0,32,4,971.76,2,2,2,222,0,0
13157.0,48,5,1721.57,2,2,1,221,0,0
13158.0,94,4,1201.06,3,2,1,321,0,0
13159.0,8,5,1371.25,1,2,1,121,0,0
13160.0,21,1,91.8,1,3,3,133,0,0
13161.0,312,1,112.75,3,3,3,333,1,1
13162.0,121,5,1644.99,3,2,1,321,0,0
13165.0,45,2,1021.48,2,3,2,232,0,0
13166.0,281,2,414.7,3,3,2,332,1,1
13167.0,18,4,791.33,1,2,2,122,0,0
13168.0,35,5,1290.54,2,2,1,221,0,0
13169.0,63,2,712.88,2,3,2,232,0,0
13170.0,26,1,108.81,2,3,3,233,0,0
13171.0,7,5,426.81,1,2,2,122,0,0
13173.0,3,2,353.65,1,3,3,133,0,0
13174.0,15,3,2742.82,1,3,1,131,0,0
13176.0,45,1,481.49,2,3,2,232,0,0
13177.0,64,1,282.45,2,3,3,233,0,0
13178.0,25,11,5725.47,2,1,1,211,0,0
13182.0,44,1,121.18,2,3,3,233,0,0
13183.0,7,9,3957.78,1,1,1,111,0,0
13184.0,14,12,1616.45,1,1,1,111,0,0
13185.0,267,1,71.4,3,3,3,333,1,1
13186.0,39,5,1539.69,2,2,1,221,0,0
13187.0,336,1,236.02,3,3,3,333,1,1
13188.0,10,1,114.60000000000001,1,3,3,133,0,0
13189.0,18,2,260.68,1,3,3,133,0,0
13192.0,94,2,911.94,3,3,2,332,0,0
13193.0,60,1,112.08,2,3,3,233,0,0
13194.0,135,1,60.7,3,3,3,333,0,0
13196.0,10,4,1797.78,1,2,1,121,0,0
13198.0,9,8,3384.09,1,1,1,111,0,0
13199.0,3,39,9803.96,1,1,1,111,3,3
13200.0,18,4,870.09,1,2,2,122,0,0
13203.0,9,4,869.46,1,2,2,122,0,0
13207.0,14,2,250.26000000000002,1,3,3,133,0,0
13208.0,58,7,1199.65,2,1,1,211,0,0
13209.0,29,11,5820.16,2,1,1,211,0,0
13210.0,93,1,353.48,3,3,3,333,0,0
13211.0,9,3,1095.42,1,3,2,132,0,0
13212.0,8,4,779.33,1,2,2,122,0,0
13213.0,56,6,1518.43,2,1,1,211,0,0
13216.0,267,1,333.74,3,3,3,333,1,1
13217.0,121,5,133.62,3,2,3,323,0,0
13218.0,126,1,62.63999999999999,3,3,3,333,0,0
13220.0,77,4,819.2900000000001,2,2,2,222,0,0
13221.0,239,2,847.41,3,3,2,332,1,1
13223.0,199,2,163.20000000000002,3,3,3,333,1,1
13224.0,59,3,2150.85,2,3,1,231,0,0
13225.0,2,8,6083.04,1,1,1,111,0,0
13226.0,272,1,108.21000000000001,3,3,3,333,1,1
13227.0,201,1,257.7,3,3,3,333,1,1
13228.0,80,1,358.0,2,3,3,233,0,0
13229.0,225,1,160.95,3,3,3,333,1,1
13230.0,3,15,2712.07,1,1,1,111,0,0
13232.0,12,7,1328.35,1,1,1,111,0,0
13233.0,73,2,605.12,2,3,2,232,0,0
13235.0,211,2,101.17000000000007,3,3,3,333,1,1
13236.0,24,3,727.27,2,3,2,232,0,0
13238.0,10,5,680.83,1,2,2,122,0,0
13239.0,261,1,329.56,3,3,3,333,1,1
13240.0,95,4,663.65,3,2,2,322,0,0
13242.0,111,3,270.40000000000003,3,3,3,333,0,0
13243.0,202,1,585.12,3,3,2,332,1,1
13244.0,92,1,121.74000000000001,3,3,3,333,0,0
13245.0,50,1,430.5,2,3,2,232,0,0
13246.0,17,7,1896.32,1,1,1,111,0,0
13247.0,17,4,501.12,1,2,2,122,0,0
13248.0,124,2,465.68,3,3,2,332,0,0
13249.0,91,3,711.41,3,3,2,332,0,0
13253.0,156,2,1030.4,3,3,2,332,1,1
13255.0,3,3,390.66,1,3,2,132,0,0
13256.0,13,1,0.0,1,3,3,133,0,0
13258.0,11,3,672.83,1,3,2,132,0,0
13259.0,61,1,283.18,2,3,3,233,0,0
13260.0,60,1,557.62,2,3,2,232,0,0
13261.0,268,2,944.1,3,3,2,332,1,1
13262.0,262,1,200.29,3,3,3,333,1,1
13263.0,0,35,7436.93,1,1,1,111,3,3
13265.0,52,5,2092.66,2,2,1,221,0,0
13266.0,10,19,3717.67,1,1,1,111,0,0
13267.0,2,27,4404.44,1,1,1,111,3,3
13268.0,17,15,3127.7,1,1,1,111,0,0
13269.0,0,17,5312.97,1,1,1,111,0,0
13270.0,365,1,590.0,3,3,2,332,1,1
13271.0,36,2,172.37,2,3,3,233,0,0
13272.0,30,2,276.56,2,3,3,233,0,0
13273.0,112,1,138.98,3,3,3,333,0,0
13276.0,63,2,590.9300000000001,2,3,2,232,0,0
13277.0,15,4,258.4,1,2,3,123,0,0
13278.0,40,1,542.73,2,3,2,232,0,0
13279.0,63,2,126.30000000000001,2,3,3,233,0,0
13280.0,121,3,798.46,3,3,2,332,0,0
13282.0,17,6,1047.8400000000001,1,1,2,112,0,0
13283.0,59,2,93.66,2,3,3,233,0,0
13284.0,322,2,196.15,3,3,3,333,1,1
13285.0,22,4,2709.12,1,2,1,121,0,0
13291.0,155,1,361.11,3,3,3,333,1,1
13292.0,38,2,578.9399999999999,2,3,2,232,0,0
13294.0,189,2,873.74,3,3,2,332,1,1
13295.0,359,2,197.95000000000002,3,3,3,333,1,1
13296.0,136,1,87.4,3,3,3,333,0,0
13297.0,7,4,2089.85,1,2,1,121,0,0
13298.0,0,1,360.0,1,3,3,133,0,0
13299.0,267,1,142.5,3,3,3,333,1,1
13300.0,164,2,365.29,3,3,3,333,1,1
13301.0,103,4,618.09,3,2,2,322,0,0
13302.0,154,1,63.75,3,3,3,333,1,1
13304.0,350,1,300.42,3,3,3,333,1,1
13305.0,3,10,2000.86,1,1,1,111,0,0
13307.0,119,1,15.0,3,3,3,333,0,0
13308.0,22,4,1367.6100000000001,1,2,1,121,0,0
13309.0,6,5,1456.79,1,2,1,121,0,0
13310.0,8,6,1083.63,1,1,2,112,0,0
13311.0,3,2,598.57,1,3,2,132,0,0
13313.0,21,5,1555.32,1,2,1,121,0,0
13314.0,1,4,593.51,1,2,2,122,0,0
13316.0,36,5,5570.6900000000005,2,2,1,221,0,0
13317.0,63,9,2140.07,2,1,1,211,0,0
13318.0,0,3,640.76,1,3,2,132,0,0
13319.0,4,36,10664.34,1,1,1,111,3,3
13320.0,69,6,1475.2,2,1,1,211,0,0
13321.0,71,2,567.36,2,3,2,232,0,0
13322.0,16,1,199.48000000000002,1,3,3,133,0,0
13323.0,2,5,787.85,1,2,2,122,0,0
13324.0,31,12,7072.8,2,1,1,211,0,0
13325.0,81,1,675.3,2,3,2,232,0,0
13327.0,38,9,3617.57,2,1,1,211,0,0
13328.0,315,1,1308.48,3,3,1,331,1,1
13329.0,31,4,740.4,2,2,2,222,0,0
13330.0,92,3,1140.93,3,3,1,331,0,0
13332.0,13,1,350.9,1,3,3,133,0,0
13334.0,81,3,3502.32,2,3,1,231,0,0
13336.0,76,1,795.12,2,3,2,232,0,0
13338.0,153,3,431.82,3,3,2,332,1,1
13339.0,200,1,860.12,3,3,2,332,1,1
13340.0,44,7,10736.48,2,1,1,211,0,0
13341.0,260,1,775.85,3,3,2,332,1,1
13343.0,172,2,303.93,3,3,3,333,1,1
13344.0,67,3,2511.69,2,3,1,231,0,0
13345.0,276,2,377.6,3,3,2,332,1,1
13347.0,69,1,341.36,2,3,3,233,0,0
13348.0,63,1,233.76,2,3,3,233,0,0
13349.0,10,1,247.32,1,3,3,133,0,0
13350.0,15,3,910.72,1,3,2,132,0,0
13351.0,65,1,373.94,2,3,2,232,0,0
13352.0,7,2,389.28,1,3,2,132,0,0
13354.0,70,1,743.53,2,3,2,232,0,0
13355.0,121,1,674.7,3,3,2,332,0,0
13356.0,79,1,768.24,2,3,2,232,0,0
13357.0,256,1,609.4,3,3,2,332,1,1
13358.0,268,1,439.03,3,3,2,332,1,1
13359.0,58,2,431.26,2,3,2,232,0,0
13362.0,2,5,3085.4900000000002,1,2,1,121,0,0
13363.0,17,2,992.5,1,3,2,132,0,0
13364.0,66,2,0.0,2,3,3,233,0,0
13365.0,8,3,2191.22,1,3,1,131,0,0
13366.0,49,1,56.160000000000004,2,3,3,233,0,0
13368.0,256,2,623.4,3,3,2,332,1,1
13369.0,353,2,263.75,3,3,3,333,1,1
13370.0,365,2,721.32,3,3,2,332,1,1
13372.0,89,1,378.64,2,3,2,232,0,0
13373.0,60,3,3312.25,2,3,1,231,0,0
13375.0,80,2,772.9,2,3,2,232,0,0
13376.0,98,3,1019.76,3,3,2,332,0,0
13379.0,25,3,572.56,2,3,2,232,0,0
13381.0,20,7,3626.81,1,1,1,111,0,0
13382.0,280,1,222.99,3,3,3,333,1,1
13384.0,30,9,4122.28,2,1,1,211,0,0
13385.0,329,1,534.57,3,3,2,332,1,1
13388.0,120,3,627.15,3,3,2,332,0,0
13389.0,10,3,797.96,1,3,2,132,0,0
13390.0,74,1,544.08,2,3,2,232,0,0
13391.0,203,1,59.8,3,3,3,333,1,1
13394.0,1,10,2312.8,1,1,1,111,0,0
13395.0,184,1,307.72,3,3,3,333,1,1
13396.0,21,4,1325.29,1,2,1,121,0,0
13397.0,72,6,1539.18,2,1,1,211,0,0
13398.0,191,1,457.34,3,3,2,332,1,1
13402.0,126,2,621.23,3,3,2,332,0,0
13403.0,17,1,75.0,1,3,3,133,0,0
13404.0,0,2,252.49,1,3,3,133,0,0
13405.0,73,3,572.451,2,3,2,232,0,0
13408.0,1,81,27487.41,1,1,1,111,3,3
13410.0,8,7,988.91,1,1,2,112,0,0
13411.0,106,1,213.55,3,3,3,333,0,0
13414.0,133,3,1390.5,3,3,1,331,0,0
13416.0,43,2,712.5,2,3,2,232,0,0
13417.0,4,2,640.83,1,3,2,132,0,0
13418.0,11,23,5845.44,1,1,1,111,0,0
13419.0,63,1,221.06,2,3,3,233,0,0
13420.0,134,4,140.35,3,2,3,323,0,0
13421.0,39,3,1831.61,2,3,1,231,0,0
13422.0,50,2,2601.55,2,3,1,231,0,0
13425.0,107,3,1624.21,3,3,1,331,0,0
13426.0,0,12,3550.7000000000003,1,1,1,111,0,0
13427.0,18,3,582.6,1,3,2,132,0,0
13428.0,9,1,201.78,1,3,3,133,0,0
13429.0,10,4,1006.8,1,2,2,122,0,0
13430.0,18,4,648.6899999999999,1,2,2,122,0,0
13431.0,66,2,1269.1,2,3,1,231,0,0
13434.0,73,2,534.24,2,3,2,232,0,0
13435.0,4,9,3794.4900000000002,1,1,1,111,0,0
13436.0,1,1,196.89,1,3,3,133,0,0
13437.0,13,7,3408.06,1,1,1,111,0,0
13439.0,254,1,283.71,3,3,3,333,1,1
13441.0,91,1,296.64,3,3,3,333,0,0
13447.0,22,4,1104.23,1,2,2,122,0,0
13448.0,16,10,3460.9900000000002,1,1,1,111,0,0
13449.0,23,1,291.88,1,3,3,133,0,0
13450.0,26,6,2043.7199999999998,2,1,1,211,0,0
13451.0,25,6,2838.56,2,1,1,211,0,0
13452.0,258,2,590.0,3,3,2,332,1,1
13453.0,165,2,356.97999999999996,3,3,3,333,1,1
13455.0,24,4,1007.35,2,2,2,222,0,0
13456.0,17,7,1737.8200000000002,1,1,1,111,0,0
13458.0,6,22,9537.92,1,1,1,111,0,0
13460.0,28,2,183.44,2,3,3,233,0,0
13461.0,38,3,1445.0,2,3,1,231,0,0
13462.0,182,2,143.25,3,3,3,333,1,1
13464.0,57,1,674.68,2,3,2,232,0,0
13466.0,99,2,297.95,3,3,3,333,0,0
13467.0,10,2,1071.91,1,3,2,132,0,0
13468.0,1,41,5656.75,1,1,1,111,3,3
13470.0,98,2,165.0,3,3,3,333,0,0
13471.0,0,4,2501.84,1,2,1,121,0,0
13473.0,60,3,417.54,2,3,2,232,0,0
13474.0,235,1,226.84,3,3,3,333,1,1
13475.0,190,4,1431.78,3,2,1,321,1,1
13476.0,178,4,1092.77,3,2,2,322,1,1
13477.0,37,8,1441.53,2,1,1,211,0,0
13479.0,197,3,291.0,3,3,3,333,1,1
13481.0,45,8,1776.81,2,1,1,211,0,0
13482.0,231,1,184.64,3,3,3,333,1,1
13483.0,65,1,140.34,2,3,3,233,0,0
13484.0,240,1,313.8,3,3,3,333,1,1
13485.0,232,1,454.24,3,3,2,332,1,1
13486.0,77,3,1122.41,2,3,2,232,0,0
13487.0,57,3,575.4,2,3,2,232,0,0
13488.0,16,17,8910.61,1,1,1,111,0,0
13489.0,104,4,449.52,3,2,2,322,0,0
13491.0,51,10,1215.82,2,1,1,211,0,0
13492.0,135,3,1269.84,3,3,1,331,0,0
13493.0,274,2,618.63,3,3,2,332,1,1
13494.0,311,1,316.26000000000005,3,3,3,333,1,1
13495.0,7,6,1990.1200000000001,1,1,1,111,0,0
13496.0,10,3,617.93,1,3,2,132,0,0
13497.0,282,3,321.05,3,3,3,333,1,1
13499.0,17,7,1146.96,1,1,1,111,0,0
13500.0,22,4,1136.77,1,2,2,122,0,0
13501.0,242,2,1310.47,3,3,1,331,1,1
13502.0,16,3,292.0,1,3,3,133,0,0
13503.0,70,1,216.85,2,3,3,233,0,0
13504.0,63,1,295.93,2,3,3,233,0,0
13505.0,67,8,4282.88,2,1,1,211,0,0
13506.0,311,3,452.82,3,3,2,332,1,1
13507.0,2,4,2479.16,1,2,1,121,0,0
13508.0,243,1,110.97,3,3,3,333,1,1
13509.0,8,7,979.72,1,1,2,112,0,0
13510.0,0,5,1785.16,1,2,1,121,0,0
13512.0,260,1,251.21,3,3,3,333,1,1
13513.0,126,1,205.1,3,3,3,333,0,0
13514.0,73,1,152.20000000000002,2,3,3,233,0,0
13515.0,72,4,891.12,2,2,2,222,0,0
13516.0,20,3,1389.41,1,3,1,131,0,0
13517.0,59,5,2109.07,2,2,1,221,0,0
13518.0,85,1,627.16,2,3,2,232,0,0
13519.0,49,2,110.80000000000001,2,3,3,233,0,0
13520.0,58,8,3487.75,2,1,1,211,0,0
13521.0,0,3,1071.73,1,3,2,132,0,0
13522.0,29,1,125.80000000000001,2,3,3,233,0,0
13523.0,32,6,3755.38,2,1,1,211,0,0
13524.0,40,5,680.1800000000001,2,2,2,222,0,0
13525.0,14,2,628.78,1,3,2,132,0,0
13527.0,33,8,2218.61,2,1,1,211,0,0
13529.0,78,2,307.76,2,3,3,233,0,0
13531.0,204,2,483.8,3,3,2,332,1,1
13532.0,33,1,210.31,2,3,3,233,0,0
13533.0,182,3,269.09,3,3,3,333,1,1
13534.0,1,43,5613.08,1,1,1,111,3,3
13536.0,0,7,3444.39,1,1,1,111,0,0
13538.0,42,7,1280.85,2,1,1,211,0,0
13539.0,85,4,605.84,2,2,2,222,0,0
13544.0,39,2,276.06,2,3,3,233,0,0
13546.0,11,3,621.09,1,3,2,132,0,0
13548.0,95,2,678.16,3,3,2,332,0,0
13549.0,25,8,916.12,2,1,2,212,0,0
13551.0,318,1,91.80000000000001,3,3,3,333,1,1
13552.0,65,16,3539.53,2,1,1,211,0,0
13555.0,73,4,4098.88,2,2,1,221,0,0
13557.0,27,2,584.06,2,3,2,232,0,0
13558.0,5,4,594.52,1,2,2,122,0,0
13560.0,6,1,171.42000000000002,1,3,3,133,0,0
13561.0,215,1,141.85999999999999,3,3,3,333,1,1
13562.0,81,3,1799.33,2,3,1,231,0,0
13563.0,83,2,777.53,2,3,2,232,0,0
13564.0,143,5,623.3900000000001,3,2,2,322,0,0
13565.0,18,2,240.22,1,3,3,133,0,0
13566.0,40,2,856.84,2,3,2,232,0,0
13568.0,172,1,187.05,3,3,3,333,1,1
13569.0,16,2,338.62,1,3,3,133,0,0
13570.0,242,1,239.49,3,3,3,333,1,1
13571.0,12,12,2088.94,1,1,1,111,0,0
13572.0,205,1,1384.25,3,3,1,331,1,1
13573.0,49,2,290.25,2,3,3,233,0,0
13575.0,22,5,732.0699999999999,1,2,2,122,0,0
13576.0,9,20,6703.3,1,1,1,111,0,0
13577.0,24,5,1658.3,2,2,1,221,0,0
13579.0,14,2,467.04,1,3,2,132,0,0
13581.0,308,1,118.0,3,3,3,333,1,1
13583.0,155,1,781.03,3,3,2,332,1,1
13584.0,306,1,142.4,3,3,3,333,1,1
13587.0,31,3,347.0,2,3,3,233,0,0
13588.0,15,13,2445.12,1,1,1,111,0,0
13589.0,14,2,379.65,1,3,2,132,0,0
13590.0,10,7,1976.12,1,1,1,111,0,0
13591.0,64,3,1117.13,2,3,2,232,0,0
13592.0,35,4,247.95999999999998,2,2,3,223,0,0
13593.0,107,6,1965.0800000000002,3,1,1,311,0,0
13594.0,52,1,396.97,2,3,2,232,0,0
13596.0,5,2,664.11,1,3,2,132,0,0
13598.0,46,2,147.29,2,3,3,233,0,0
13599.0,0,33,5026.85,1,1,1,111,3,3
13600.0,311,1,219.52,3,3,3,333,1,1
13601.0,44,2,693.32,2,3,2,232,0,0
13602.0,64,1,428.89,2,3,2,232,0,0
13603.0,25,1,164.34,2,3,3,233,0,0
13606.0,28,3,276.75,2,3,3,233,0,0
13607.0,39,1,675.51,2,3,2,232,0,0
13610.0,11,9,1065.88,1,1,2,112,0,0
13611.0,88,4,1140.8,2,2,1,221,0,0
13614.0,23,4,1585.46,1,2,1,121,0,0
13615.0,312,2,399.99,3,3,2,332,1,1
13617.0,39,3,544.18,2,3,2,232,0,0
13618.0,173,1,177.34,3,3,3,333,1,1
13621.0,116,1,213.85,3,3,3,333,0,0
13623.0,30,7,652.4,2,1,2,212,0,0
13626.0,252,1,257.23,3,3,3,333,1,1
13627.0,58,7,1624.02,2,1,1,211,0,0
13629.0,22,11,7792.36,1,1,1,111,0,0
13630.0,4,11,1995.68,1,1,1,111,0,0
13631.0,99,12,3021.77,3,1,1,311,0,0
13632.0,24,6,2114.68,2,1,1,211,0,0
13634.0,32,5,1547.3600000000001,2,2,1,221,0,0
13635.0,67,1,1071.03,2,3,2,232,0,0
13636.0,36,6,941.62,2,1,2,212,0,0
13637.0,51,3,804.3,2,3,2,232,0,0
13638.0,15,1,122.64,1,3,3,133,0,0
13639.0,73,1,1033.34,2,3,2,232,0,0
13642.0,215,1,312.28,3,3,3,333,1,1
13643.0,30,3,519.44,2,3,2,232,0,0
13644.0,8,5,2597.52,1,2,1,121,0,0
13645.0,119,1,252.1,3,3,3,333,0,0
13647.0,9,5,1640.22,1,2,1,121,0,0
13649.0,256,2,346.6,3,3,3,333,1,1
13650.0,16,7,1809.34,1,1,1,111,0,0
13651.0,34,2,94.2,2,3,3,233,0,0
13652.0,45,3,1095.08,2,3,2,232,0,0
13654.0,42,6,2707.33,2,1,1,211,0,0
13655.0,113,2,932.97,3,3,2,332,0,0
13656.0,164,2,379.65,3,3,2,332,1,1
13657.0,10,2,382.14,1,3,2,132,0,0
13658.0,9,7,2421.47,1,1,1,111,0,0
13659.0,196,3,1540.65,3,3,1,331,1,1
13662.0,85,7,862.58,2,1,2,212,0,0
13663.0,178,1,189.47,3,3,3,333,1,1
13666.0,59,3,84.65,2,3,3,233,0,0
13667.0,148,1,299.05,3,3,3,333,1,1
13668.0,2,29,6162.31,1,1,1,111,3,3
13669.0,50,2,218.55,2,3,3,233,0,0
13670.0,74,1,349.7,2,3,3,233,0,0
13672.0,300,6,-71.46,3,1,3,313,1,1
13673.0,18,2,387.44,1,3,2,132,0,0
13675.0,150,2,486.82000000000005,3,3,2,332,1,1
13678.0,151,1,232.6,3,3,3,333,1,1
13680.0,0,5,2199.01,1,2,1,121,0,0
13681.0,17,4,827.83,1,2,2,122,0,0
13682.0,186,1,59.5,3,3,3,333,1,1
13684.0,285,2,62.13,3,3,3,333,1,1
13685.0,2,7,3119.44,1,1,1,111,0,0
13686.0,182,1,72.0,3,3,3,333,1,1
13689.0,62,1,910.0,2,3,2,232,0,0
13690.0,58,1,172.25,2,3,3,233,0,0
13692.0,24,5,1466.8700000000001,2,2,1,221,0,0
13693.0,324,2,-32.0,3,3,3,333,1,1
13694.0,3,60,62690.54,1,1,1,111,3,3
13695.0,30,15,2504.13,2,1,1,211,0,0
13697.0,38,1,151.29999999999998,2,3,3,233,0,0
13699.0,154,1,308.58000000000004,3,3,3,333,1,1
13700.0,25,10,2248.63,2,1,1,211,0,0
13703.0,317,1,99.5,3,3,3,333,1,1
13704.0,4,10,2295.31,1,1,1,111,0,0
13705.0,7,3,711.86,1,3,2,132,0,0
13706.0,302,1,330.79,3,3,3,333,1,1
13707.0,266,2,806.41,3,3,2,332,1,1
13708.0,270,1,285.33,3,3,3,333,1,1
13709.0,3,17,6228.71,1,1,1,111,0,0
13710.0,31,1,180.48,2,3,3,233,0,0
13711.0,218,2,252.06,3,3,3,333,1,1
13712.0,246,1,228.84,3,3,3,333,1,1
13715.0,280,8,1051.99,3,1,2,312,1,1
13716.0,268,1,138.28,3,3,3,333,1,1
13717.0,31,7,1432.26,2,1,1,211,0,0
13718.0,245,2,306.55,3,3,3,333,1,1
13719.0,14,5,1041.68,1,2,2,122,0,0
13720.0,116,4,799.9,3,2,2,322,0,0
13721.0,35,1,524.14,2,3,2,232,0,0
13722.0,119,4,2369.16,3,2,1,321,0,0
13723.0,216,1,199.85000000000002,3,3,3,333,1,1
13725.0,49,11,1809.81,2,1,1,211,0,0
13726.0,38,2,1079.6599999999999,2,3,2,232,0,0
13727.0,28,2,333.48,2,3,3,233,0,0
13728.0,36,6,1016.14,2,1,2,212,0,0
13730.0,135,2,752.6,3,3,2,332,0,0
13731.0,218,2,610.59,3,3,2,332,1,1
13732.0,27,1,491.86,2,3,2,232,0,0
13735.0,24,8,2764.48,2,1,1,211,0,0
13736.0,4,3,721.9,1,3,2,132,0,0
13737.0,199,1,339.59999999999997,3,3,3,333,1,1
13739.0,17,1,216.9,1,3,3,133,0,0
13740.0,240,1,350.75,3,3,3,333,1,1
13741.0,71,4,666.33,2,2,2,222,0,0
13742.0,16,14,3079.27,1,1,1,111,0,0
13743.0,2,8,1340.1499999999999,1,1,1,111,0,0
13744.0,94,2,1080.52,3,3,2,332,0,0
13745.0,150,2,291.54,3,3,3,333,1,1
13747.0,373,1,79.6,3,3,3,333,1,1
13748.0,95,5,948.25,3,2,2,322,0,0
13750.0,53,5,1647.26,2,2,1,221,0,0
13751.0,287,1,296.25,3,3,3,333,1,1
13752.0,123,6,1175.38,3,1,1,311,0,0
13753.0,287,1,741.26,3,3,2,332,1,1
13754.0,151,2,282.59999999999997,3,3,3,333,1,1
13755.0,3,10,2101.39,1,1,1,111,0,0
13756.0,1,15,5145.12,1,1,1,111,0,0
13758.0,11,7,3190.55,1,1,1,111,0,0
13759.0,32,2,659.4100000000001,2,3,2,232,0,0
13760.0,53,2,286.79,2,3,3,233,0,0
13761.0,49,2,1070.65,2,3,2,232,0,0
13762.0,203,2,3.552713678800501e-15,3,3,3,333,1,1
13763.0,62,3,1689.46,2,3,1,231,0,0
13764.0,70,3,1519.42,2,3,1,231,0,0
13767.0,1,52,16945.71,1,1,1,111,3,3
13769.0,1,16,2771.87,1,1,1,111,0,0
13771.0,63,5,2631.7,2,2,1,221,0,0
13772.0,33,3,1122.63,2,3,2,232,0,0
13774.0,81,1,345.0,2,3,3,233,0,0
13777.0,0,41,25748.350000000002,1,1,1,111,3,3
13778.0,102,1,178.7,3,3,3,333,0,0
13780.0,6,2,360.01,1,3,3,133,0,0
13781.0,250,1,127.84,3,3,3,333,1,1
13782.0,12,6,908.86,1,1,2,112,0,0
13784.0,9,11,2462.79,1,1,1,111,0,0
